date,date,Estacion,weekday,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2023-01-03 00:00:00,2023-01-03 00:00:00,NOROESTE2,Martes,2.08,38.2,29.1,67.2,5,173,28.42,696.8,0,33,2.9,,19.12,7.6,
2023-01-03 01:00:00,2023-01-03 01:00:00,NOROESTE2,Martes,2.09,11.2,23.6,34.7,7,96,12.45,697,0,30,2.8,,19.35,5.9,
2023-01-03 02:00:00,2023-01-03 02:00:00,NOROESTE2,Martes,2.18,5.2,15,20.2,13,49,9.34,697.1,0,26,2.6,,20.36,8.1,
2023-01-03 03:00:00,2023-01-03 03:00:00,NOROESTE2,Martes,2.11,3.4,3,6.3,24,34,4.42,697,0,18,2.3,,24.51,14.9,
2023-01-03 04:00:00,2023-01-03 04:00:00,NOROESTE2,Martes,2.12,3,2.7,5.5,24,31,3.66,697.6,0,21,2.1,,23.47,15.5,
2023-01-03 05:00:00,2023-01-03 05:00:00,NOROESTE2,Martes,2.1,4.4,3.8,8.1,24,26,5.07,697.8,0,22,2.2,,23.13,18.7,
2023-01-03 06:00:00,2023-01-03 06:00:00,NOROESTE2,Martes,2.11,6.2,5.7,11.9,23,34,4.65,698.1,0,22,2.2,,22.82,17.1,
2023-01-03 07:00:00,2023-01-03 07:00:00,NOROESTE2,Martes,2.06,7.7,7.5,15.1,22,29,3.75,698.4,0,22,2.2,,22.13,15.3,
2023-01-03 08:00:00,2023-01-03 08:00:00,NOROESTE2,Martes,2.04,10.8,12.2,23,18,15,4.97,698.6,0,23,2.2,,21.37,11.8,
2023-01-03 09:00:00,2023-01-03 09:00:00,NOROESTE2,Martes,2.04,10.1,12,22.1,18,22,4.87,699,0,21,2.3,,22.6,9.8,
2023-01-03 10:00:00,2023-01-03 10:00:00,NOROESTE2,Martes,1.97,8.8,9.1,17.9,24,24,4.4,699.3,0,16,2,,24.75,13.2,
2023-01-03 11:00:00,2023-01-03 11:00:00,NOROESTE2,Martes,2.02,8.3,6.9,15.2,27,30,3.3,699.3,0,13,2,,26.27,14.6,
2023-01-03 12:00:00,2023-01-03 12:00:00,NOROESTE2,Martes,1.99,7.3,6.7,14,27,21,3.96,698.7,0,13,2.1,,26.59,13.7,
2023-01-03 13:00:00,2023-01-03 13:00:00,NOROESTE2,Martes,1.96,7.5,13.1,20.6,30,33,9.1,697.7,0,14,3.3,,27.11,14.8,
2023-01-03 14:00:00,2023-01-03 14:00:00,NOROESTE2,Martes,2.04,6.9,15.5,22.4,35,99,10.55,697,0,16,3.1,,26.49,16.4,
2023-01-03 15:00:00,2023-01-03 15:00:00,NOROESTE2,Martes,2,6,15.1,21.1,39,93,9.43,696.5,0,15,3.2,,27.22,13.8,
2023-01-03 16:00:00,2023-01-03 16:00:00,NOROESTE2,Martes,2,5.5,17.7,23.2,43,73,10.27,696.3,0,14,3.1,,27.89,12.8,
2023-01-03 17:00:00,2023-01-03 17:00:00,NOROESTE2,Martes,2.02,4.4,19.8,24.3,47,65,12.17,696.5,0,17,3.3,,27.17,14.4,
2023-01-03 18:00:00,2023-01-03 18:00:00,NOROESTE2,Martes,1.97,3.9,24.8,28.7,41,75,12.77,697.3,0,19,3.7,,25.77,11.6,
2023-01-03 19:00:00,2023-01-03 19:00:00,NOROESTE2,Martes,1.99,4.5,32.5,36.9,29,72,15.56,698.3,0,24,5.3,,23.6,8.1,
2023-01-03 20:00:00,2023-01-03 20:00:00,NOROESTE2,Martes,2.04,3.7,23.6,27.2,23,86,14.22,699.4,0,24,13.2,,21.92,11.6,
2023-01-03 21:00:00,2023-01-03 21:00:00,NOROESTE2,Martes,2.07,4.1,29.1,33.1,15,77,15.24,700.5,0,25,9.2,,21.18,7.5,
2023-01-03 22:00:00,2023-01-03 22:00:00,NOROESTE2,Martes,1.99,46.4,41.2,87.3,5,69,21.14,701,0,27,7.8,,20.09,6.4,
2023-01-03 23:00:00,2023-01-03 23:00:00,NOROESTE2,Martes,1.99,42.6,38.6,81.1,4,101,21.29,701.3,0,30,5.6,,18.13,4.4,
2023-01-10 00:00:00,2023-01-10 00:00:00,NOROESTE2,Martes,1.92,37.1,33.9,70.7,5,81,30.05,704.6,,,,,,,
2023-01-10 01:00:00,2023-01-10 01:00:00,NOROESTE2,Martes,1.94,28.5,28.9,57.2,3,88,34.86,704.4,0,74,2.6,,14.86,3.2,
2023-01-10 02:00:00,2023-01-10 02:00:00,NOROESTE2,Martes,1.94,13.5,27,40.4,4,80,39.13,704,0,76,2.5,,14,4,
2023-01-10 03:00:00,2023-01-10 03:00:00,NOROESTE2,Martes,1.9,11.7,23.8,35.4,4,71,40.73,703.8,0,77,2.4,,13.11,3,
2023-01-10 04:00:00,2023-01-10 04:00:00,NOROESTE2,Martes,1.9,7.1,,,,,,,,,,,,,
2023-01-10 05:00:00,2023-01-10 05:00:00,NOROESTE2,Martes,1.9,11.3,22.6,33.9,6,65,36.04,703.6,0,77,2.4,,12.91,6.4,
2023-01-10 06:00:00,2023-01-10 06:00:00,NOROESTE2,Martes,1.9,24.6,31.3,55.7,4,73,37.09,703.9,0,75,2.5,,13.15,7.7,
2023-01-10 07:00:00,2023-01-10 07:00:00,NOROESTE2,Martes,1.91,35.2,34,69.1,3,82,36.06,703.8,0,73,2.5,,13.06,6.9,
2023-01-10 08:00:00,2023-01-10 08:00:00,NOROESTE2,Martes,1.89,44.6,33,77.5,4,79,39.63,703.8,0,72,2.6,,13.12,6.3,
2023-01-10 09:00:00,2023-01-10 09:00:00,NOROESTE2,Martes,1.96,31.2,31.7,62.7,8,99,37.65,704.3,0,63,2.5,,15.37,10.6,
2023-01-10 10:00:00,2023-01-10 10:00:00,NOROESTE2,Martes,1.94,21.6,26.5,48,15,100,36.22,704.5,0,52,2.7,,17.99,11.7,
2023-01-10 11:00:00,2023-01-10 11:00:00,NOROESTE2,Martes,1.95,14.5,22.4,36.9,24,102,32.42,704.5,0,44,3,,21.19,12.3,
2023-01-10 12:00:00,2023-01-10 12:00:00,NOROESTE2,Martes,1.93,9.8,17.8,27.6,35,86,26.78,704.2,0,36,3.6,,23.96,12.6,
2023-01-10 13:00:00,2023-01-10 13:00:00,NOROESTE2,Martes,2,5.6,11.3,16.8,43,63,17.32,703,0,26,3.4,,28.07,6,
2023-01-10 14:00:00,2023-01-10 14:00:00,NOROESTE2,Martes,2.02,3.8,6.6,10.3,43,43,10.33,701.9,0,18,2.8,,29.05,7.4,
2023-01-10 15:00:00,2023-01-10 15:00:00,NOROESTE2,Martes,2,4.7,13.1,17.7,49,23,17.06,701.3,0,19,3.2,,28.51,13,
2023-01-10 16:00:00,2023-01-10 16:00:00,NOROESTE2,Martes,2.05,4.8,17.9,22.6,52,57,20.99,701.1,0,19,3.1,,28.32,13.5,
2023-01-10 17:00:00,2023-01-10 17:00:00,NOROESTE2,Martes,2.02,4.6,23,27.6,58,70,24.08,701.1,0,21,3.4,,27.71,13.5,
2023-01-10 18:00:00,2023-01-10 18:00:00,NOROESTE2,Martes,1.94,3.9,29.3,33.1,56,69,27.82,701.2,0,26,3.5,,26.31,11.8,
2023-01-10 19:00:00,2023-01-10 19:00:00,NOROESTE2,Martes,1.98,4.4,36,40.3,42,83,28.71,701.6,0,31,3.2,,24.46,7.5,
2023-01-10 20:00:00,2023-01-10 20:00:00,NOROESTE2,Martes,2.01,21.2,64,85,14,98,31.49,701.9,0,36,3.1,,22.19,4.5,
2023-01-10 21:00:00,2023-01-10 21:00:00,NOROESTE2,Martes,2.01,34.6,57.5,92,13,112,32.97,701.9,0,38,3,,21.48,3.4,
2023-01-10 22:00:00,2023-01-10 22:00:00,NOROESTE2,Martes,1.98,55.3,51.5,106.6,15,103,37.03,701.9,0,40,3,,19.92,2.5,
2023-01-10 23:00:00,2023-01-10 23:00:00,NOROESTE2,Martes,2.01,126,57,182.9,7,95,47.28,701.9,0,45,3.5,,19.03,2.6,
2023-01-17 00:00:00,2023-01-17 00:00:00,NOROESTE2,Martes,1.54,39.8,40.7,80.3,5,103,24.52,696.7,0,40,4.5,,19.56,4,
2023-01-17 01:00:00,2023-01-17 01:00:00,NOROESTE2,Martes,1.43,30.9,35.4,66.2,7,120,22.38,696.3,0,42,4,,18.01,3.6,
2023-01-17 02:00:00,2023-01-17 02:00:00,NOROESTE2,Martes,1.27,6.1,25.6,31.6,13,114,20.1,696.3,0,41,3.7,,17.74,3.3,
2023-01-17 03:00:00,2023-01-17 03:00:00,NOROESTE2,Martes,1.21,5,20.7,25.6,16,97,22.2,695.9,0,41,3.8,,17.68,2.6,
2023-01-17 04:00:00,2023-01-17 04:00:00,NOROESTE2,Martes,1.18,4.2,15.5,19.6,20,101,22.88,695.7,0,43,3.7,,16.99,3.3,
2023-01-17 05:00:00,2023-01-17 05:00:00,NOROESTE2,Martes,1.2,13.2,29.1,42.2,8,97,23.61,695.5,0,44,3.6,,16.01,7.1,
2023-01-17 06:00:00,2023-01-17 06:00:00,NOROESTE2,Martes,1.38,69.7,37.7,107.2,4,96,25.5,695.9,0,45,3.8,,14.98,4.8,
2023-01-17 07:00:00,2023-01-17 07:00:00,NOROESTE2,Martes,1.44,50.9,36.9,87.6,3,108,25.44,696.3,0,45,3.5,,14.68,8.5,
2023-01-17 08:00:00,2023-01-17 08:00:00,NOROESTE2,Martes,1.45,51.4,36.8,88,4,86,,696.3,0,42,3.7,,15.31,8.1,
2023-01-17 09:00:00,2023-01-17 09:00:00,NOROESTE2,Martes,1.42,38.8,32.7,71.4,7,98,21.53,696.6,0,38,4.9,,17.21,10.3,
2023-01-17 10:00:00,2023-01-17 10:00:00,NOROESTE2,Martes,1.73,58.2,40.6,98.6,9,109,60.22,697,0,33,7.3,,20.93,5.6,
2023-01-17 11:00:00,2023-01-17 11:00:00,NOROESTE2,Martes,1.82,45.2,39.2,86.3,16,225,49.43,696.8,0,29,14.2,,25.09,4,
2023-01-17 12:00:00,2023-01-17 12:00:00,NOROESTE2,Martes,1.5,8.6,21.4,30,33,142,23.5,696.1,0,26,8.3,,26.33,4,
2023-01-17 13:00:00,2023-01-17 13:00:00,NOROESTE2,Martes,1.38,7.8,19.1,26.9,36,127,19.57,695.3,0,26,7,,26.93,5.1,
2023-01-17 14:00:00,2023-01-17 14:00:00,NOROESTE2,Martes,1.29,6.7,15.5,22.2,44,198,17.63,694.3,0,23,6.2,,28.58,5.9,
2023-01-17 15:00:00,2023-01-17 15:00:00,NOROESTE2,Martes,1.2,5.7,13.7,19.4,47,228,16.72,693.6,0,21,5,,28.29,9.9,
2023-01-17 16:00:00,2023-01-17 16:00:00,NOROESTE2,Martes,1.21,5.6,17.3,22.9,50,83,19.37,692.9,0,20,4.9,,28.99,14.8,
2023-01-17 17:00:00,2023-01-17 17:00:00,NOROESTE2,Martes,1.32,4.6,27.6,32.1,63,107,27.97,692.8,0,23,6.3,,27.92,15.5,
2023-01-17 18:00:00,2023-01-17 18:00:00,NOROESTE2,Martes,1.41,4.1,36.1,40.1,57,122,31.88,693.3,0,30,10.9,,25.69,11.7,
2023-01-17 19:00:00,2023-01-17 19:00:00,NOROESTE2,Martes,1.53,12.6,55,67.5,29,126,32.23,693.6,0,33,10.8,,24.14,7.1,
2023-01-17 20:00:00,2023-01-17 20:00:00,NOROESTE2,Martes,1.56,4.9,42.4,47.2,22,134,30.45,693.7,0,37,8.5,,23.25,13,
2023-01-17 21:00:00,2023-01-17 21:00:00,NOROESTE2,Martes,1.54,9,31.1,40,12,121,23.64,694,0,47,5,,21.89,10.3,
2023-01-17 22:00:00,2023-01-17 22:00:00,NOROESTE2,Martes,1.59,17.1,38.3,55.2,6,81,27.47,694.1,0,49,4.3,,21.19,7.9,
2023-01-17 23:00:00,2023-01-17 23:00:00,NOROESTE2,Martes,1.65,23.6,40.1,63.5,5,91,29.09,694.2,0,51,3.9,,19.74,4.4,
2023-01-24 00:00:00,2023-01-24 00:00:00,NOROESTE2,Martes,1.41,3.5,12.3,15.7,18,31,23.27,698.4,0,86,2.4,,13,10.4,
2023-01-24 01:00:00,2023-01-24 01:00:00,NOROESTE2,Martes,1.43,3.4,13.6,16.9,14,31,29.52,697.9,0,87,2.4,,12.98,8.9,
2023-01-24 02:00:00,2023-01-24 02:00:00,NOROESTE2,Martes,1.46,4.1,18.2,22.2,9,41,38.2,697.2,0,87,2.5,,13.13,6.7,
2023-01-24 03:00:00,2023-01-24 03:00:00,NOROESTE2,Martes,1.44,3.7,18.1,21.8,7,55,35.88,696.3,0,87,2.4,,13.27,3.6,
2023-01-24 04:00:00,2023-01-24 04:00:00,NOROESTE2,Martes,1.42,3.4,11.1,14.5,12,52,36.73,695.5,0,87,2.4,,13.23,3.1,
2023-01-24 05:00:00,2023-01-24 05:00:00,NOROESTE2,Martes,1.45,7.6,14.2,21.8,10,55,35.58,695.2,0,87,2.4,,13.47,6.2,
2023-01-24 06:00:00,2023-01-24 06:00:00,NOROESTE2,Martes,1.49,28.9,24,52.7,4,55,29.84,695,0,85,2.6,,13.63,4.4,
2023-01-24 07:00:00,2023-01-24 07:00:00,NOROESTE2,Martes,1.63,59.5,26.5,85.8,4,49,32.46,694.6,0,84,2.7,,13.34,3.5,
2023-01-24 08:00:00,2023-01-24 08:00:00,NOROESTE2,Martes,2,75.6,20.3,95.7,5,61,31.26,694.6,0,84,2.8,,12.34,4.7,
2023-01-24 09:00:00,2023-01-24 09:00:00,NOROESTE2,Martes,2,31.5,22.8,54.2,7,66,29.96,695.2,0,82,2.6,,13.76,7.5,
2023-01-24 10:00:00,2023-01-24 10:00:00,NOROESTE2,Martes,1.99,25.4,22.5,47.8,9,71,46.45,695.8,0,77,2.5,,15.35,8.2,
2023-01-24 11:00:00,2023-01-24 11:00:00,NOROESTE2,Martes,1.8,11.5,10.7,23,19,122,23.36,695.7,0,50,2.4,,19.68,15.9,
2023-01-24 12:00:00,2023-01-24 12:00:00,NOROESTE2,Martes,1.5,8.9,6.8,15.7,25,89,14.9,695.3,0,30,2.6,,23.38,21.3,
2023-01-24 13:00:00,2023-01-24 13:00:00,NOROESTE2,Martes,1.37,7.2,5,12.1,28,85,13.14,694.4,0,20,2.5,,26.19,22.8,
2023-01-24 14:00:00,2023-01-24 14:00:00,NOROESTE2,Martes,1.41,9,14.6,23.5,29,150,22.17,694,0,31,2.5,,25.56,15.1,
2023-01-24 15:00:00,2023-01-24 15:00:00,NOROESTE2,Martes,1.5,5.9,12.3,18.1,37,118,22.3,694.1,0,41,2.7,,23.24,22.6,
2023-01-24 16:00:00,2023-01-24 16:00:00,NOROESTE2,Martes,1.5,5.6,11.1,16.6,34,87,15.23,695,0,39,2.9,,23.58,18.5,
2023-01-24 17:00:00,2023-01-24 17:00:00,NOROESTE2,Martes,1.48,4.9,9.7,14.6,31,69,12.53,695.8,0,39,2.8,,23.18,19.1,
2023-01-24 18:00:00,2023-01-24 18:00:00,NOROESTE2,Martes,1.44,4.6,11.4,16,26,66,10.93,696.9,0,40,2.8,,22.01,18.9,
2023-01-24 19:00:00,2023-01-24 19:00:00,NOROESTE2,Martes,1.47,4.7,14.8,19.5,22,63,9.08,698.3,0,49,2.5,,19.14,19.1,
2023-01-24 20:00:00,2023-01-24 20:00:00,NOROESTE2,Martes,1.45,4.2,14.1,18.3,21,60,7.74,699.4,0,56,2.4,,17.04,15.8,
2023-01-24 21:00:00,2023-01-24 21:00:00,NOROESTE2,Martes,1.44,4.5,17.2,21.7,17,40,7.84,700.4,0,59,2.4,,15.7,10.3,
2023-01-24 22:00:00,2023-01-24 22:00:00,NOROESTE2,Martes,1.52,17.1,25.3,42.2,10,39,11.46,701.1,0,62,2.4,,14.64,5.4,
2023-01-24 23:00:00,2023-01-24 23:00:00,NOROESTE2,Martes,1.55,12,20.1,32,12,50,9.96,701.6,0,64,2.3,,13.22,3,
2023-01-31 00:00:00,2023-01-31 00:00:00,NOROESTE2,Martes,1.62,5.1,13.1,18.1,5,32,10.25,702,0,78,1.8,,12.79,17.1,
2023-01-31 01:00:00,2023-01-31 01:00:00,NOROESTE2,Martes,1.57,6.7,13,19.7,3,33,11.01,702,0,83,1.9,,11.74,11,
2023-01-31 02:00:00,2023-01-31 02:00:00,NOROESTE2,Martes,1.56,5.9,12.9,18.7,3,23,9.77,701.9,0,85,1.7,,11.63,12.6,
2023-01-31 03:00:00,2023-01-31 03:00:00,NOROESTE2,Martes,1.58,6,11.4,17.3,3,13,9.86,701.9,0,86,1.8,,10.77,12.8,
2023-01-31 04:00:00,2023-01-31 04:00:00,NOROESTE2,Martes,1.51,3.7,8.7,12.3,4,12,6.89,701.5,0,87,1.7,,10.08,11.8,
2023-01-31 05:00:00,2023-01-31 05:00:00,NOROESTE2,Martes,1.51,6.8,9.6,16.3,3,8,5.71,701.5,0,88,1.7,,9.84,10,
2023-01-31 06:00:00,2023-01-31 06:00:00,NOROESTE2,Martes,1.5,12.4,10.3,22.7,3,5,,701.6,0,88,1.7,,9.55,9.7,
2023-01-31 07:00:00,2023-01-31 07:00:00,NOROESTE2,Martes,1.58,19.4,10.2,29.5,3,4,,702.1,0,88,1.7,,9.38,8.7,
2023-01-31 08:00:00,2023-01-31 08:00:00,NOROESTE2,Martes,1.61,21.6,9.7,31.3,,6,6,702.5,0,88,1.7,,8.96,8.4,
2023-01-31 09:00:00,2023-01-31 09:00:00,NOROESTE2,Martes,1.7,23.1,9.5,32.5,4,5,,703.1,0,89,1.8,,8.7,9.5,
2023-01-31 10:00:00,2023-01-31 10:00:00,NOROESTE2,Martes,1.68,24.3,9.5,33.7,4,5,,703.9,0,89,1.8,,8.36,10.8,
2023-01-31 11:00:00,2023-01-31 11:00:00,NOROESTE2,Martes,1.73,20,8.6,28.7,4,10,,704.4,0,89,1.7,,8.12,10.7,
2023-01-31 12:00:00,2023-01-31 12:00:00,NOROESTE2,Martes,1.71,18.5,7.8,26.2,5,14,7.52,704.3,0,89,1.7,,8.07,12.1,
2023-01-31 13:00:00,2023-01-31 13:00:00,NOROESTE2,Martes,1.69,19,8.3,27.2,5,11,7.73,703.9,0,89,1.7,,7.88,11.6,
2023-01-31 14:00:00,2023-01-31 14:00:00,NOROESTE2,Martes,1.73,17.7,8.9,26.6,5,12,8.01,703,0,89,1.7,,7.77,11.4,
2023-01-31 15:00:00,2023-01-31 15:00:00,NOROESTE2,Martes,1.67,15.5,9.7,25.2,,10,8.98,702.7,0,89,1.6,,7.66,12.2,
2023-01-31 16:00:00,2023-01-31 16:00:00,NOROESTE2,Martes,1.7,12.4,9.5,21.8,6,12,9.82,702.7,0,,1.6,,7.3,14.1,
2023-01-31 17:00:00,2023-01-31 17:00:00,NOROESTE2,Martes,1.67,12.2,9.9,22,5,14,9.2,702.9,0,,1.6,,6.98,13.7,
2023-01-31 18:00:00,2023-01-31 18:00:00,NOROESTE2,Martes,1.7,11.4,10.1,21.5,5,14,8.13,703.1,0,,1.6,,6.49,13.7,
2023-01-31 19:00:00,2023-01-31 19:00:00,NOROESTE2,Martes,1.69,10.7,11.1,21.8,4,12,8.37,703.6,0,,1.6,,5.85,13.8,
2023-01-31 20:00:00,2023-01-31 20:00:00,NOROESTE2,Martes,1.68,7.5,10.1,17.5,6,12,7.9,704.1,0,,1.6,,5.23,14.2,
2023-01-31 21:00:00,2023-01-31 21:00:00,NOROESTE2,Martes,1.67,7,10.9,17.9,5,10,8.41,704.5,0,,1.6,,4.79,13.4,
2023-01-31 22:00:00,2023-01-31 22:00:00,NOROESTE2,Martes,1.62,8.6,11.9,20.5,5,7,,704.9,0,,1.6,,4.5,11.6,
2023-01-31 23:00:00,2023-01-31 23:00:00,NOROESTE2,Martes,1.63,7.2,10,17.2,7,10,6.4,705.5,0,,,,4.2,7.2,
2023-02-07 00:00:00,2023-02-07 00:00:00,NOROESTE2,Martes,2.15,7.4,23.4,30.7,14,57,22.29,697.1,0,51,2.2,0.333,19.2,9.1,
2023-02-07 01:00:00,2023-02-07 01:00:00,NOROESTE2,Martes,2.01,3.5,15,18.4,19,61,15.06,696.9,0,56,2.1,0.27,18.07,9.7,
2023-02-07 02:00:00,2023-02-07 02:00:00,NOROESTE2,Martes,1.92,4,15.9,19.8,15,40,13.15,696.7,0,63,2.1,0.275,16.4,5.2,
2023-02-07 03:00:00,2023-02-07 03:00:00,NOROESTE2,Martes,1.86,5,17.2,22.2,11,36,14.7,696.7,0,68,2.1,0.285,15,3.7,
2023-02-07 04:00:00,2023-02-07 04:00:00,NOROESTE2,Martes,1.84,5,15.7,20.7,9,36,18.55,696.7,0,70,1.9,0.276,14.04,3.6,
2023-02-07 05:00:00,2023-02-07 05:00:00,NOROESTE2,Martes,1.84,12.6,19.1,31.7,7,39,23.98,696.7,0,70,1.9,0.33,13.36,7.2,
2023-02-07 06:00:00,2023-02-07 06:00:00,NOROESTE2,Martes,1.89,39.5,23.2,62.6,4,53,24.54,696.8,0,74,2,0.483,12.64,6.3,
2023-02-07 07:00:00,2023-02-07 07:00:00,NOROESTE2,Martes,2.13,88.9,26.1,114.8,3,65,28.9,697.4,0,73,2.4,0.742,12.49,4.9,
2023-02-07 08:00:00,2023-02-07 08:00:00,NOROESTE2,Martes,2.29,32.3,27.2,59.3,4,97,23.96,697.7,0,68,2.1,0.468,13.28,6.8,
2023-02-07 09:00:00,2023-02-07 09:00:00,NOROESTE2,Martes,2.22,33,24.7,57.5,8,82,26.73,697.7,0,55,2.2,0.464,17.18,8.1,
2023-02-07 10:00:00,2023-02-07 10:00:00,NOROESTE2,Martes,2.45,47.4,32.1,79.3,6,82,56.3,698.1,0,57,2.5,0.575,18.7,5.3,
2023-02-07 11:00:00,2023-02-07 11:00:00,NOROESTE2,Martes,2.89,58.7,39.7,98.1,7,162,59.86,698.2,0,46,2.4,0.659,21.53,4.1,
2023-02-07 12:00:00,2023-02-07 12:00:00,NOROESTE2,Martes,2.88,21.7,33.5,55.1,18,180,49.01,698.1,0,36,2.9,0.462,24.05,10.2,
2023-02-07 13:00:00,2023-02-07 13:00:00,NOROESTE2,Martes,2.61,16,36,51.9,28,140,47.33,697.8,0,36,4.5,0.447,25.06,12.5,
2023-02-07 14:00:00,2023-02-07 14:00:00,NOROESTE2,Martes,2.47,10.5,38.1,48.5,41,147,50.13,697.3,0,33,7.3,0.431,26.09,14.4,
2023-02-07 15:00:00,2023-02-07 15:00:00,NOROESTE2,Martes,2.46,6.5,31.6,38,66,148,47.63,696.9,0,30,8,0.38,27.35,15.3,
2023-02-07 16:00:00,2023-02-07 16:00:00,NOROESTE2,Martes,2.28,4.9,24.8,29.6,57,144,32.59,696.7,0,30,6.2,0.338,26.91,16.8,
2023-02-07 17:00:00,2023-02-07 17:00:00,NOROESTE2,Martes,2.04,4.7,20.8,25.4,56,133,25.12,696.8,0,34,5.1,0.317,26.64,18.9,
2023-02-07 18:00:00,2023-02-07 18:00:00,NOROESTE2,Martes,1.96,4.5,15.6,20,47,112,20.01,697.1,0,37,5,0.289,25.91,17.1,
2023-02-07 19:00:00,2023-02-07 19:00:00,NOROESTE2,Martes,1.85,4.4,17.8,22.2,24,75,16.77,697.7,0,45,3.7,0.297,23.85,16.1,
2023-02-07 20:00:00,2023-02-07 20:00:00,NOROESTE2,Martes,1.85,4.7,15.8,20.5,18,69,15,698.3,0,52,2.9,0.286,22.2,16.5,
2023-02-07 21:00:00,2023-02-07 21:00:00,NOROESTE2,Martes,1.81,3.9,12.8,16.6,20,52,13.1,698.9,0,55,2.5,0.267,21.61,13.3,
2023-02-07 22:00:00,2023-02-07 22:00:00,NOROESTE2,Martes,1.79,8.6,20.3,28.8,15,39,14.23,699.1,0,57,2.5,0.327,20.91,6,
2023-02-07 23:00:00,2023-02-07 23:00:00,NOROESTE2,Martes,1.83,9.5,18.2,27.5,16,34,14.46,699.2,0,59,2.3,0.319,20.13,12.5,
2023-02-14 00:00:00,2023-02-14 00:00:00,NOROESTE2,Martes,2.19,8.5,28.7,37.1,11,62,15.09,694.9,0,54,2.8,0.364,18.61,11.2,
2023-02-14 01:00:00,2023-02-14 01:00:00,NOROESTE2,Martes,2.08,3.7,21,24.7,14,63,12.61,694.6,0,61,2.7,0.3,17.38,7,
2023-02-14 02:00:00,2023-02-14 02:00:00,NOROESTE2,Martes,1.97,5.8,23.9,29.6,9,44,13.02,694.2,0,68,2.4,0.322,15.79,3.8,
2023-02-14 03:00:00,2023-02-14 03:00:00,NOROESTE2,Martes,1.94,4.4,22.1,26.5,8,43,13.91,693.8,0,72,2.4,0.305,14.6,4.1,
2023-02-14 04:00:00,2023-02-14 04:00:00,NOROESTE2,Martes,1.92,5.1,21.1,26.2,5,40,16.3,693.7,0,75,2.2,0.302,13.32,4.2,
2023-02-14 05:00:00,2023-02-14 05:00:00,NOROESTE2,Martes,1.93,23.8,22.7,46.4,4,40,20.33,693.5,0,76,2.3,0.402,12.88,5.5,
2023-02-14 06:00:00,2023-02-14 06:00:00,NOROESTE2,Martes,2.08,30.3,22.6,52.7,10,53,22.45,693.6,0,58,2.6,0.437,15.88,10.4,
2023-02-14 07:00:00,2023-02-14 07:00:00,NOROESTE2,Martes,1.99,7.5,8.4,15.9,24,82,11.09,693.7,0,16,2.4,0.264,24.15,18.2,
2023-02-14 08:00:00,2023-02-14 08:00:00,NOROESTE2,Martes,1.81,9,7,16,25,146,8.02,694.6,0,15,2.5,0.266,24.98,23.1,
2023-02-14 09:00:00,2023-02-14 09:00:00,NOROESTE2,Martes,1.77,9,6.7,15.6,25,85,8.16,695.5,0,14,2.4,0.266,26.04,22.8,
2023-02-14 10:00:00,2023-02-14 10:00:00,NOROESTE2,Martes,1.73,6,5.1,11,29,78,23.5,696.2,0,11,2.2,0.245,27.43,23.9,
2023-02-14 11:00:00,2023-02-14 11:00:00,NOROESTE2,Martes,1.73,5.7,4.6,10.2,31,351,30.26,696.3,0,8,2.2,0.242,28.06,26.6,
2023-02-14 12:00:00,2023-02-14 12:00:00,NOROESTE2,Martes,1.71,6,5,11,31,378,15.44,696.1,0,8,2,0.246,28.62,25.3,
2023-02-14 13:00:00,2023-02-14 13:00:00,NOROESTE2,Martes,1.78,6.9,6.1,13,32,189,15.52,695.4,0,7,2.1,0.257,29.47,23.9,
2023-02-14 14:00:00,2023-02-14 14:00:00,NOROESTE2,Martes,1.75,8.1,6.8,14.8,32,119,6.37,694.8,0,6,2.2,0.267,30.08,21.2,
2023-02-14 15:00:00,2023-02-14 15:00:00,NOROESTE2,Martes,1.83,7.8,7.8,15.5,34,47,5.93,694.1,0,4,2.1,0.271,30.96,20.1,
2023-02-14 16:00:00,2023-02-14 16:00:00,NOROESTE2,Martes,1.82,7.5,7.7,15.1,34,38,5.51,694,0,4,2.3,0.27,31.47,15.1,
2023-02-14 17:00:00,2023-02-14 17:00:00,NOROESTE2,Martes,1.89,5.1,13.5,18.6,45,26,12.24,694.5,0,15,7.7,0.286,30.07,15.8,
2023-02-14 18:00:00,2023-02-14 18:00:00,NOROESTE2,Martes,1.89,4.1,18.2,22.3,41,125,15.12,695.2,0,25,8.3,0.301,27.12,20.2,
2023-02-14 19:00:00,2023-02-14 19:00:00,NOROESTE2,Martes,1.89,3.6,16,19.6,33,101,13.67,695.8,0,26,7.7,0.285,25.5,17.7,
2023-02-14 20:00:00,2023-02-14 20:00:00,NOROESTE2,Martes,1.92,3.8,18.8,22.5,25,86,13.04,696.4,0,27,7.9,0.299,24.42,15.9,
2023-02-14 21:00:00,2023-02-14 21:00:00,NOROESTE2,Martes,1.94,4.2,19.1,23.3,21,71,12.41,696.8,0,29,4.6,0.302,23.67,14.4,
2023-02-14 22:00:00,2023-02-14 22:00:00,NOROESTE2,Martes,1.97,5,23.2,28.1,18,54,14.86,697,0,31,4,0.325,22.91,11.2,
